name,default_code,type,categ_id,lst_price,standard_price,qty_available,description,barcode,uom_id,uom_po_id,active,volume,weight,sale_ok,purchase_ok,create_date,write_date
"Sticker for ""BROV2 Heavy Retrofit Kit Packed Assembly, Boxed""",BR-100134,product,All / Raw Materials,1.0,0.36043000000000003,181.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-05-05 20:46:54,2024-08-20 20:15:12
"BROV2 Extra Blank Penetrators Packed Assembly, Bagged",BR-100136,product,All / Raw Materials,1.0,7.330730000000001,82.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,False,2021-07-16 21:46:18,2024-08-20 20:15:12
"WLP Seal, FKM 75A, Yellow, 7.5mm",BR-100137,product,All / Raw Materials,1.0,0.22000000000000003,1247.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-10-20 18:51:35,2024-08-20 20:15:12
"WTE 4"" End Cap Packed Assembly, AL6061-T6, Black, 5 Hole",BR-100138,product,All / Finished Packed Goods,1.0,7.74,28.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-10-12 20:49:04,2024-08-20 20:15:12
Bar30 PCBA,BR-100139,product,All / Raw Materials,41.0,9.51777,582.0,<p>BAR30-PRESSURE-SENSOR in Circuithub<br></p>,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"EOL-WTE 6"" End Cap Packed Assembly, Bubble Bagged, AL6061-T6, Black, 24 Hole",BR-100140,product,All / Finished Packed Goods,1.0,11.99,75.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-10-12 21:23:28,2024-08-20 20:15:12
"Heat Shrink Tubing, Bulk, Polyolefin, Single Wall, 2:1, 0.13"" ID, Red",BR-100141,consu,All / Consumables,2.0,0.048,0.0,False,False,inch(es),inch(es),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Indicator Lens, Snap-fit, PC, Semi-Translucent, M10",BR-100142,product,All / Raw Materials,1.0,0.55,444.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2022-09-19 18:04:25,2024-08-20 20:15:12
Newton PCBA,BR-100143,product,All / Raw Materials,51.75000000000001,15.777650000000001,430.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Newton Lead Screw, SS303, 1/4""-16 Acme",BR-100144,product,All / Raw Materials,4.75,1.3640700000000001,96.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Set Screw, Hex Drive, Cup-Point, SS316, M5x0.8 - 6",BR-100146,product,All / Raw Materials,1.0,0.34708000000000006,1489.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2022-06-27 20:38:18,2024-09-19 20:13:21
"Legacy WTE 2"" O-ring Set Packed Assembly, Bagged ",BR-100148,product,All / Finished Packed Goods,1.0,0.37581000000000003,8.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2018-07-09 19:43:43,2024-08-20 20:15:12
"Double Sided Tape, 1""x1"", 3M 4008W-1X1-162",BR-100149,product,All / Raw Materials,0.7500000000000001,0.33994,189.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"TMS Brake Thumbscrew, Nylon, 1/4""-20, 1.5""L, Black",BR-100150,product,All / Raw Materials,0.7500000000000001,0.41795000000000004,428.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"WTE 4"" End Cap Packed Assembly, AL6061-T6, Black, 15 Hole",BR-100151,product,All / Finished Packed Goods,1.0,8.93275,17.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-10-12 21:18:16,2024-08-20 20:15:12
"Standoff, AL6061-T6, Blue, M3x0.5, 31mm, MF",BR-100153,product,All / Raw Materials,0.7500000000000001,0.21000000000000002,1670.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,True,2018-07-09 19:43:43,2024-08-29 22:38:51
"Sensor, Hall Effect, Board Mount, Honeywell SS443A",BR-100154,product,All / Raw Materials,1.0,3.20901,91.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2019-05-16 20:55:41,2024-09-19 20:44:57
"PRV M10 Plug, AL6061-T6, Blue ",BR-100155,product,All / Raw Materials,1.0,2.0422900000000004,1136.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-12-23 17:45:51,2024-08-20 20:15:12
"E-Tray Main Tray, ABS, Black ",BR-100157,product,All / Raw Materials,18.5,5.44399,400.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Button, Momentary, Grayhill 30-3UL, 1/4""-20 Bulkhead Mount, Black",BR-100158,product,All / Raw Materials,9.25,3.9210000000000003,360.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Sticker, Blue Robotics Thruster Logo, 2.5"" Diameter",BR-100159,consu,All / Consumables,1.0,0.23712000000000003,0.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Newton Front Housing, AL6061-T6, Black",BR-100160,product,All / Raw Materials,19.25,5.67515,78.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"BROV2 Payload Skid Fasteners Packed Assembly, Bagged",BR-100161,product,All / Raw Materials,1.0,6.475810000000001,25.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,False,2022-01-12 22:36:03,2024-08-20 20:15:12
"Motor, Stepper, 14HR05-0504S-C",BR-100163,product,All / Raw Materials,1.0,12.80747,75.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2022-07-22 16:46:10,2024-09-19 20:44:57
"Legacy WTE 4"" O-ring Set Packed Assembly, Bagged",BR-100164,product,All / Finished Packed Goods,1.0,0.9788000000000001,36.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2018-07-09 19:43:43,2024-08-20 20:15:12
"WL Nut/O-ring Packed Assembly, Bagged, M10",BR-100167-010,product,All / Finished Packed Goods,2.0,0.6430600000000001,560.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2021-05-03 18:49:04,2024-09-19 20:30:20
"WL Nut/O-ring Packed Assembly, Bagged, M14",BR-100167-014,product,All / Finished Packed Goods,1.0,0.7126600000000001,230.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,False,2022-06-27 20:35:29,2024-09-19 20:13:21
"O-Ring, FKM 75A, Red, 34x1.5",BR-100168,product,All / Raw Materials,1.0,0.3934,2806.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2022-03-23 19:24:43,2024-09-19 20:13:21
"Set Screw, Hex Drive, Cup-Point, SS316, M3x0.5 - 3",BR-100169,product,All / Raw Materials,0.030000000000000002,0.009000000000000001,6080.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,True,2018-07-09 19:43:43,2024-09-30 14:23:57
"WTE 4"" End Cap Packed Assembly, AL6061-T6, Black, 10 Hole",BR-100170,product,All / Finished Packed Goods,1.0,8.74497,21.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-10-12 21:09:22,2024-08-20 20:15:12
Bar30SS Assembly,BR-100172,product,All / Custom Goods,79.0,10.841090000000001,0.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,False,2018-07-09 19:43:43,2024-08-20 20:15:12
"BROV2 Heavy Buoyancy Foam Fairing Packed Assembly, Bubble Wrapped",BR-100174,product,All / Finished Packed Goods,1.0,2.306,3.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2018-07-09 19:43:43,2024-08-20 20:15:12
"Button Head Screw, Phillips, Thread Forming, SS316, #8 - 0.75""",BR-100175,product,All / Raw Materials,0.0,0.030000000000000002,3446.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"WTE 4"" Tube O-ring Set Packed Assembly, Bagged",BR-100176,product,All / Finished Packed Goods,1.0,0.92566,21.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-01-07 02:11:45,2024-08-20 20:15:12
"Fathom-X Pair Packed Assembly, Static Bagged",BR-100178,product,All / Finished Packed Goods,159.0,78.84916000000001,70.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2018-07-09 19:43:43,2024-09-10 16:41:10
"Hex Key, 2.0mm, Blue",BR-100179,product,All / Raw Materials,2.7500000000000004,0.915,31.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-09-10 16:43:47
"Standoff, AL6061-T6, Blue, M3x0.5, 212mm, MF",BR-100181,product,All / Raw Materials,1.7500000000000002,0.4837,959.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,True,2018-07-09 19:43:43,2024-08-29 22:38:51
"WTE 4"" End Cap Packed Assembly, AL6061-T6, Black, Blank",BR-100184,product,All / Finished Packed Goods,1.0,7.237800000000001,80.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-10-12 21:00:48,2024-08-20 20:15:12
"QS8 Connector, Cover",BR-100185,product,All / Raw Materials,1.0,0.6528,251.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2023-03-08 22:13:46,2024-08-20 20:15:12
"EOL-WTE 4"" Clamp, AL6061-T6, Black",BR-100186,product,All / Raw Materials,30.000000000000004,4.42007,48.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Cable, Ribbon, 4x 28AWG, 4-pos JST-GH to 4-pos DF13, 150mm",BR-100187,product,All / Raw Materials,1.4000000000000001,0.52,291.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2019-05-22 13:45:02,2024-08-20 20:15:12
"Potted Penetrator Bolt, M10, 8mm ID, Red",BR-100190,product,All / Raw Materials,2.5,0.7000000000000001,859.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Ping360 Top Cap Cork, 2.4mm Thick, 60mm OD",BR-100191,product,All / Finished Manufactured Goods,1.0,0.53,-4.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,False,2022-02-14 21:35:43,2024-09-19 20:44:57
"Button Head Screw, Hex Drive, SS316, M3x0.5 - 6",BR-100192,product,All / Raw Materials,0.25,0.08247,1278.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-08-03 17:19:59,2024-08-20 20:15:12
"SOS Cable, 2-pos JST-GH to 2mm M Header, 15"" L",BR-100193,product,All / Raw Materials,1.0,0.76,659.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2019-05-03 16:34:55,2024-08-20 20:15:12
"WTE 4"" Tube Packed Assembly, AL6061-T6, Black, 200mm",BR-100195-200,product,All / Finished Packed Goods,1.0,90.06807,21.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,True,2022-01-17 23:20:13,2024-09-10 15:56:33
"WTE 4"" Tube Packed Assembly, AL6061-T6, Black, 300mm",BR-100195-300,product,All / Finished Packed Goods,1.0,107.76522000000001,133.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,True,2022-01-17 23:22:16,2024-09-10 15:56:33
"WTE 4"" Tube Packed Assembly, AL6061-T6, Black, 400mm",BR-100195-400,product,All / Finished Packed Goods,1.0,147.46927000000002,35.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,True,2022-01-17 23:24:15,2024-09-10 15:56:33
"BROV2 Kit Packed Assembly, Boxed, Aluminum",BR-100196,product,All / Finished Manufactured Goods,1.0,1469.52367,4.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-02-22 23:15:26,2024-09-19 20:30:20
"O-Ring, FKM 75A, Red, 18x2",BR-100198,product,All / Raw Materials,1.0,0.35312000000000004,2948.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2022-03-23 19:24:06,2024-09-19 20:13:21
"TMS Spool Slip Ring Guard Packed Assembly, Bagged ",BR-100200,product,All / Finished Packed Goods,1.0,8.46305,29.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-01-17 21:04:15,2024-08-20 20:15:12
"Ping2 Head, Polycarbonate, Black",BR-100201,product,All / Raw Materials,1.0,4.9706,279.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2023-04-03 17:38:46,2024-08-20 20:15:12
"Mixing Cup, Plastic, 50ml, Clear ",BR-100206,consu,All / Consumables,0.25,0.027020000000000002,0.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"EOL-WLP Box Insert, Foam, Black, 5-cavity, M10, 5.5mm",BR-100211,product,All / Raw Materials,1.0,0.25,84.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-10-20 21:49:48,2024-08-20 20:15:12
"JST-PH Connector, PTH PCB Mount, 2-pos",BR-100212,product,All / Raw Materials,0.0,0.00406,625.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"EOL-Sticker for ""WLP Packed Assembly, Boxed, M06, 4.5mm, HC, 5pcs""",BR-100213,product,All / Raw Materials,1.0,0.36467000000000005,290.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-10-21 19:18:24,2024-08-20 20:15:12
"Transformer Core, TDK B65651T0400A048, 400 nH, N48",BR-100218,product,All / Raw Materials,1.0,2.4324700000000004,1119.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2019-05-16 21:07:19,2024-09-19 20:44:57
"WLP Bulkhead, AL7075-T6, Black, M10, 5.5mm",BR-100219,product,All / Raw Materials,1.0,1.12,570.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-10-19 22:02:29,2024-08-29 22:38:51
"Button Head Screw, Hex Drive, SS316, M3x0.5 - 25",BR-100221,product,All / Raw Materials,0.25,0.034100000000000005,823.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Bullet Connector, 5.5mm, M",BR-100222,product,All / Raw Materials,1.0,0.26,1006.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,True,2021-07-13 20:30:59,2024-08-20 20:15:12
"Wire, 12AWG, Silicone, 5.5mm Bullet to Tinned, Red, 115mm",BR-100227,product,All / Raw Materials,1.0,0.62,334.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-07-13 20:04:00,2024-08-20 20:15:12
"T200 Packed Assembly, Boxed, BROV2 w/ WLP, CW",BR-100228-001,product,All / Finished Manufactured Goods,1.0,41.584540000000004,68.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2021-04-26 22:43:22,2024-08-20 20:15:12
"T200 Packed Assembly, Boxed, BROV2 w/ WLP, CCW",BR-100228-002,product,All / Finished Manufactured Goods,1.0,41.578500000000005,74.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2021-04-26 22:41:53,2024-08-20 20:15:12
"Heat Shrink Tubing, Cut-to-length, Polyolefin, Single Wall, 2:1, 8mm ID, 73mm L, Red",BR-100229,product,All / Raw Materials,1.0,0.08,9368.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-07-13 20:33:25,2024-08-20 20:15:12
"WTE 2"" Tube Packed Assembly, Wrapped, Acrylic, Clear, 100mm",BR-100230-101,product,All / Finished Packed Goods,22.000000000000004,6.300000000000001,48.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2019-10-17 20:04:04,2024-08-20 20:15:12
"WTE 2"" Tube Packed Assembly, Wrapped, Acrylic, Clear, 150mm",BR-100230-151,product,All / Finished Packed Goods,26.000000000000004,6.800000000000001,11.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2019-10-17 20:04:04,2024-08-20 20:15:12
"WTE 2"" Tube Packed Assembly, Wrapped, Acrylic, Clear, 300mm",BR-100230-301,product,All / Finished Packed Goods,32.0,9.5,13.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2019-10-17 20:04:04,2024-08-20 20:15:12
"BROV2 Payload Skid Packed Assembly, Plastic Wrapped",BR-100233,product,All / Finished Packed Goods,1.0,71.06817000000001,9.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-01-12 22:30:40,2024-08-20 20:15:12
"Potted Penetrator Bolt, M10, 6mm ID, Red",BR-100234,product,All / Raw Materials,1.7500000000000002,0.66,1900.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Cable, Bulk, 3x 12AWG, 9.0mm OD, PUR, Black, ""T500/M500 Cable""",BR-100235,product,All / Raw Materials,1.0,6.5600000000000005,2683.0,False,False,m,m,True,0.0,0.0,True,True,2022-06-01 00:07:10,2024-08-20 20:15:12
"T500 Propeller Set Packed Assembly, Bagged, Blue",BR-100236-001,product,All / Finished Packed Goods,1.0,6.7936000000000005,9.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-07-20 21:44:00,2024-08-20 20:15:12
"T500 Propeller Set Packed Assembly, Bagged, Black",BR-100236-002,product,All / Finished Packed Goods,1.0,6.787000000000001,5.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2023-01-26 17:03:01,2024-08-20 20:15:12
"T500 Propeller Set Packed Assembly, Bagged, Orange",BR-100236-003,product,All / Finished Packed Goods,1.0,7.45333,15.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2023-01-26 17:04:11,2024-08-20 20:15:12
"T500 Propeller Set Packed Assembly, Bagged, Yellow",BR-100236-004,product,All / Finished Packed Goods,1.0,6.78673,39.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2023-01-26 17:04:59,2024-08-20 20:15:12
"Sticker for ""18AH Battery"" ",BR-100237,product,All / Raw Materials,1.0,0.4015,118.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2023-04-28 13:18:09,2024-08-20 20:15:12
PSM Assembly,BR-100238,product,All / Finished Manufactured Goods,1.0,14.96442,100.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2021-07-13 20:13:41,2024-09-19 20:30:20
FXTI Board Terminal Block ,BR-100239,product,All / Raw Materials,0.25,0.0897,1669.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"BROV2 Power Cable, Negative",BR-100240,product,All / Raw Materials,1.0,7.720610000000001,39.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,False,2021-07-13 20:50:37,2024-09-19 20:30:20
"T500 Nose Cone, PC 10GF, Black",BR-100241,product,All / Raw Materials,1.0,0.48000000000000004,491.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2022-03-23 18:44:49,2024-09-19 20:13:21
"T200 Stator, Epoxy Overmolded",BR-100242,product,All / Raw Materials,0.0,5.982480000000001,5099.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,True,2019-03-01 18:43:35,2024-09-19 20:15:14
"BROV2 Camera Cable, USB-A to JST-PH, 210mm",BR-100243,product,All / Raw Materials,2.0,0.56,1460.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,True,2018-07-09 19:43:43,2024-08-20 20:15:12
T200 Electrical Wiring PCB,BR-100245,product,All / Raw Materials,1.0,0.30504000000000003,2050.0,<p>See purchase instructions on Elecrow vendor page in Odoo.<br></p>,False,Unit(s),Unit(s),True,0.0,0.0,True,True,2021-02-11 22:42:07,2024-09-19 20:15:14
"Powerline Transformer (PLT), Homeplug",BR-100247,product,All / Raw Materials,2.7500000000000004,1.02,2700.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"WLP Plug, AL7075-T6, Black, 11mm Hex, 4.5mm, LC",BR-100249,product,All / Raw Materials,1.0,0.6220800000000001,5679.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-08-02 19:54:14,2024-08-20 20:15:12
"USB Camera Mount Packed Assembly, Bagged",BR-100254,product,All / Finished Packed Goods,1.0,0.48068000000000005,47.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2021-11-11 00:23:46,2024-08-20 20:15:12
"BROV2 Buoyancy Foam Fairing Packed Assembly, ABS, Blue",BR-100256,product,All / Finished Packed Goods,1.0,11.27284,9.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2018-07-09 19:43:43,2024-08-20 20:15:12
"WLP Plug, AL7075-T6, Black, 18mm Hex, 9.5mm, HC",BR-100257,product,All / Raw Materials,1.0,0.76,414.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2022-01-04 00:07:31,2024-09-19 20:13:21
"Adhesive, RTV, Loctite Superflex 40482",BR-100258,consu,All / Consumables,94.80000000000001,0.0021000000000000003,0.0,False,False,oz(s),oz(s),True,0.0,0.0,False,True,2019-05-20 18:36:29,2024-08-20 20:15:12
"BROV2 Power Cable Set Packed Assembly, Bagged",BR-100259,product,All / Finished Manufactured Goods,1.0,19.538690000000003,20.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2021-07-15 23:47:13,2024-08-20 20:15:12
"O-ring, FKM 75A, Black, -037",BR-100262,product,All / Raw Materials,1.0,0.7689800000000001,127.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2019-05-16 22:11:04,2024-09-19 20:44:57
"Celsius PCBA Packed Assembly, Static Bagged",BR-100263,product,All / Finished Packed Goods,34.0,8.330300000000001,12.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2018-07-09 19:43:43,2024-08-20 20:15:12
"WTE 3"" Clamp Packed Assembly, Boxed",BR-100264,product,All / Finished Packed Goods,1.0,13.186370000000002,38.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2018-07-09 19:43:43,2024-08-20 20:15:12
"Socket Head Cap Screw, Hex Drive, SS304, M2x0.4 - 8",BR-100266,product,All / Raw Materials,0.0,0.030000000000000002,1765.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"TMS Frame Crank Screws, Packed Assembly ",BR-100267,product,All / Raw Materials,1.0,0.8819800000000001,73.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,False,2021-01-27 22:56:11,2024-08-20 20:15:12
"Binder 770 Connector Plug, 8-pos M, 6-8mm",BR-100268,product,All / Raw Materials,28.000000000000004,7.57,862.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"JST-GH Connector Housing, 2-pos, M",BR-100269,product,All / Raw Materials,1.0,0.08892000000000001,130.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2019-05-16 22:15:22,2024-09-19 20:44:57
"SOS Probe Tips Packed Assembly, Bagged, 20 pcs",BR-100271,product,All / Finished Manufactured Goods,1.0,2.11798,94.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2018-07-09 19:43:43,2024-09-10 16:40:30
"WTE 6"" End Cap Packed Assembly, AL6061-T6, Black, 15 Hole",BR-100273-001,product,All / Finished Packed Goods,1.0,12.329500000000001,9.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2018-07-09 19:43:43,2024-08-20 20:15:12
"WTE 6"" End Cap Packed Assembly, AL6061-T6, Black, 5 Hole",BR-100273-002,product,All / Finished Packed Goods,1.0,12.1295,6.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2018-07-09 19:43:43,2024-08-20 20:15:12
"WTE 6"" End Cap Packed Assembly, AL6061-T6, Black, Blank",BR-100273-003,product,All / Finished Packed Goods,1.0,11.33933,14.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2018-07-09 19:43:43,2024-08-20 20:15:12
"WTE 6"" End Cap Packed Assembly, Acrylic, Clear",BR-100273-004,product,All / Finished Packed Goods,1.0,14.673240000000002,9.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2018-07-09 19:43:43,2024-08-20 20:15:12
"WTE 2"" Flange Cap Packed Assembly, Bubble Bagged, AL6061-T6, Black, 2 Hole",BR-100276-002,product,All / Finished Packed Goods,1.0,8.705060000000001,82.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2020-11-17 21:12:49,2024-08-20 20:15:12
